Name,Status,Price,Note,Image,Link
Converse Chuck 70 High Shoes 'Rush Blue' - 168509C Expeditedship,Brand New,"2,165,348.84 VND",Save up to 15% when you buy more,https://i.ebayimg.com/thumbs/images/g/bM8AAOSwBBNjP-EQ/s-l300.jpg,https://www.ebay.com/itm/185609005874?epid=17043978497&hash=item2b3728ab32:g:bM8AAOSwBBNjP-EQ&amdata=enc%3AAQAIAAAA4NelNZf7LZMFO1ehSGuAI%2BuhKjcc%2BbQ%2FGcN0etKS9xp%2BMj7skG3NmbYMxbIrKbcZLLLowO2Z7pBAwL4b66hJifbD6sJkDQCYKqiNdX3hErEybhM%2Bm%2BkgMzjiuyNghvrfiCeTaW3lciVkmACqULT7Ic6TYtes4E2lS2dYH55XlIc9wtVIq0yK58yzFdQJZwVJEjIYwS%2FeqHzGQOI7oGLsI1mJjVTS4t9vlLfwSAuqO8VtQiAdqEq8dBegGDBB%2BjrPQYkFnQpvX%2B2Bjl3qZwafis%2F%2FqMcYikrJxQNRRe5ik4W%2B%7Ctkp%3ABFBM8NnegI1i
"Converse Chuck Taylor All Star CX Shoes ""Midnight Navy"" - 172808C Expeditedship",Brand New,"1,607,209.30 VND",Save up to 10% when you buy more,https://i.ebayimg.com/thumbs/images/g/hLUAAOSw-dRiI39h/s-l300.jpg,https://www.ebay.com/itm/185270454328?epid=4052772493&hash=item2b22fac838:g:hLUAAOSw-dRiI39h&amdata=enc%3AAQAIAAAA4ASmzDDu4Neja74dw18dALLunENjzSA%2FZZ95JM6YuYpg9rNIxaOGzU5oNvCrBJyYkwJ0S1M6rliI%2BGFxV%2BzlAF%2FdWU2MjG05hPmUIunLiG9ZqxV%2BLELz6d7YPUoU0eNqYz2GRDpufbvBV9fb%2BG%2FMbejL8Lf76mQ8S%2FPXZMfBH77MU8E3KAwHGJd1r%2F4PUODbz6q98Hof2hYn7rEKHcmJ6d2tOz%2B6ZHmPApPLh3Caj%2Bjjf2Ava%2BM4%2Buqjq9fRnPaoBVsCwfu9TvfqpO1Oi6QKaDoHWT5CrypixW2v933YGgck%7Ctkp%3ABFBM8NnegI1i
Converse Run Star Legacy CX High Men / Unisex Casual Lifestyle Shoes Pick 1,Brand New,"2,325,348.84 VND to 3,092,790.70 VND",Save up to 20% when you buy more,https://i.ebayimg.com/thumbs/images/g/F0gAAOSwicxkONHc/s-l300.jpg,https://www.ebay.com/itm/363998057820?hash=item54bff9955c:g:F0gAAOSwicxkONHc&amdata=enc%3AAQAIAAAA4Gfcd9C6ct7PL80xc5%2FK%2Bgkw0c3mk0lJWzTxyQmv02ul5B3A4dosnAq%2BbsGuMj7dLy5BK3HgglCB059PIU8kMiiWScdtnUTYc92Sf8X4OnXC%2BeWBkog7Y%2BNDnQ%2BFnJhAXhLzOgAfOwmxG659BZFtd5ZV6oOJii5shczUesUYqKsTP%2B4iEhUfxb4xBat0aBeJUo%2FYmiCyNhWZE%2Fkp%2BTaVPr8bmFgqaMmnZ3VuvUJdnqYCbyFQM8Z5dWQ1%2BBv1IbpdkmWdkP2Y%2Fj4ba0hWzHnw99JYv8vYg6Dgd5FjN0r5Fl9H%7Ctkp%3ABFBM8NnegI1i
Converse Chuck Taylor All Star 70 Hi Men’s Athletic Sneaker Tan Shoe #122,Brand New,"1,394,186.05 VND",Extra 10% off with coupon,https://i.ebayimg.com/thumbs/images/g/gaUAAOSwB8dj4XhB/s-l300.jpg,https://www.ebay.com/itm/304636051030?hash=item46edb93e56:g:gaUAAOSwB8dj4XhB&amdata=enc%3AAQAIAAAA4EFk7L2wEHKPWNd0Drpp4koARjaRymuIjqaw7Mz2urDEUd0moIwO136ELpEwXXIJuRJGI65ClZOxkGcBKS5lLVZRpxi92SpvoEawF%2FV5GN%2BLfZQEjWvup7styrMXo7SVaTvHrCRiDG0bXifudLjPVyJj55RgmUYW8723hR%2F2k8vG8AQOBlMHgpO2ykGQL%2BqWADLDFUiaOotTFfnrCjYOPuPRPrYQvHZdzXgrSNTq%2FEtgjeEsdhS9iIudSPde5luGSdkDBRykeCBQO8F%2BpewhcXZYZbPKlPAwLTD4Otpqj%2F7P%7Ctkp%3ABFBM8NnegI1i
Converse CHUCK TAYLOR All Star Low Top Unisex Canvas Shoes Sneakers NEW,New (Other),"929,069.77 VND to 1,626,744.19 VND",Save up to 5% when you buy more,https://i.ebayimg.com/thumbs/images/g/mCQAAOSwNr1gTCml/s-l300.jpg,https://www.ebay.com/itm/164756736871?hash=item265c444b67:g:mCQAAOSwNr1gTCml&amdata=enc%3AAQAIAAAA4Jx6qIy8YBGxgK8BJYUDO8xFH0w9YNPlHDV9EOxWNzVQmJrvvBu3zPhMrwZU5wiVQSrxWIWpzl2jcizeQJMRgNp7q%2F0P9k89vqohMO26Sp%2Bon0l8boPckgGQD%2FTyw%2FwSxmrooR%2BLcexM6h%2FYdvEHiAIdNNQcliLYSD0EbAyBxklD%2BKBvPXtghuD37he6tm0VYY3dsAcgpZk1r9JjR6ubHtlmAQ9OTWsS%2B0WchEBLeCHSKLZCWQxZ0z0tgsRXFcCeNl3Usk72d7AFZiWIpM7TfGz2Sc%2FOk92w4QZpTnZG6c9u%7Ctkp%3ABk9SR_DZ3oCNYg
Converse Mens Womens Trainers Low High Tops Chuck Taylor All Star Casual Shoes,Brand New,"860,120.16 VND to 1,003,521.35 VND",Save up to 15% when you buy more,https://i.ebayimg.com/thumbs/images/g/wbgAAOSwS4dhabCL/s-l300.jpg,https://www.ebay.com/itm/224648729674?hash=item344e1b944a:g:wbgAAOSwS4dhabCL&amdata=enc%3AAQAIAAAA4MD0aXvmbIkYUgplvNNHAcIHs5Xr4flsm4LyXeAIxm4TEP7e2hpuRRGccWOsaXBjgg1f3SxYxWUYXTlaB1gs0CKcvodCn3Jvn8HZJcZHzXOrlL9%2FFpfpOLPrFKBI3czT9nueuTWp9uKEFbjIZ6iz2w1SR1CsYBVf3y3EDYKwH8W7PnfNTMAblVroV%2B2bIqL1I3E0HiOcNsOTRoljkCSTiC4fDnnR%2BmBVIs1f%2FnAMTn2ARbgVa75phhmCa%2FqwDXecxOAUvZSc90lVHk47tQD6QEMsWyPHbviHxnS%2B%2F4OvBNNR%7Ctkp%3ABk9SR_LZ3oCNYg
CONVERSE ALL STAR CHUCK TAYLOR  BLACK / WHITE HIGH MEN'S M9160,Brand New,"1,278,837.21 VND to 1,395,116.28 VND",Extra 10% off with coupon,https://i.ebayimg.com/thumbs/images/g/yQAAAOSw1Exb53oF/s-l300.jpg,https://www.ebay.com/itm/223225852622?epid=16043977301&hash=item33f94c32ce:g:yQAAAOSw1Exb53oF&amdata=enc%3AAQAIAAAAwInquzX3dIDI9AaPOIfIPO%2FAPpX%2F%2BQxMPv2fKLLG1EYltOyaajMy1VpAFh1WmVHdYQcIxHDgFtJKxznOEVhB7w0wAzZY1hC%2BswbhyI3bYa79xN9XVMNUHMG1Mt7V3b0E2uGh%2Bl7wybT5RW8Vwy%2BFvSZi7PnTU1dud%2BhrdsStIERkINQU%2FgYOnNxpBWq%2FHJ1wsorigAV9Tw%2Bz09AjKLRunm%2BrW7fBlplrclqOJJBnvoVLpIpTjyTMvpxWDas87muHDg%3D%3D%7Ctkp%3ABk9SR_LZ3oCNYg
Converse All Star WOMENS MENS Chuck Taylor OX Canvas Trainers Shoes uk,New (Other),"688,038.77 VND",Save up to 15% when you buy more,https://i.ebayimg.com/thumbs/images/g/3q8AAOSwRsNkEso-/s-l300.jpg,https://www.ebay.com/itm/374715758415?hash=item573eccb74f:g:3q8AAOSwRsNkEso-&amdata=enc%3AAQAIAAAA4HoSDg80OsPndwEtXa7dDeE8Wu41BfZZK3Xvzj05XiEnYJfaZUYxihOdC4v1f9ZVAr971%2F1yeaxFWgiSq5rc2rqcUpUhfWw7OxFIch5na0eCY%2FkbgtqobFVKntn6eRKJV0TvkXL5kW1Jvrxlrr4unvts1LtBFl%2BP1bT0MNhms4pQs9TNYWVm9hlXoMcqBuLaqZAnoFhsJsGxkIHoKlnkHo7AQ7izpcxtHxkGpsqGYEonRVoxEKFuLNlexNGmt0qspuI9lLMx3hdNoYj%2Fa79UZqinhGNwvp0Njqe3cd84PpAg%7Ctkp%3ABk9SR_LZ3oCNYg
Converse Chuck Taylor All Star Low Top Shoes - Black,Brand New,"1,277,906.98 VND to 1,394,186.05 VND",Save up to 10% when you buy more,https://i.ebayimg.com/thumbs/images/g/YVMAAOSwJyxj0bRZ/s-l300.jpg,https://www.ebay.com/itm/155377639640?hash=item242d3aa0d8:g:YVMAAOSwJyxj0bRZ&amdata=enc%3AAQAIAAAAwHtSB58UQMvMBWyMWW%2F3dF5Hl6zyv5ctIo62mpt%2Bm9I%2Bxs3qKXfMrYDNcVH3jRTxB6DUwP97tbfypJk9%2Bfjds9PeA8pZDews11JRe3IuW10F7jbVJ2BIeGwwYthbDqKpJvp1jl9AVgtGhXS4Mf%2Bd9SQBAS6%2FGhAxBQwHQTC7jjLPL%2FF55ivdDewGkvklr5vJuujdr%2FtN9ctYTWfASeTk3azmIYZ%2ByKy3TEqRlTeJrG2M3QaMPka03eqglUTFQJZL0A%3D%3D%7Ctkp%3ABk9SR_LZ3oCNYg
Converse All Star Chuck Taylor Shoes Canvas Hi Top Men Sneakers,Brand New,"1,360,465.12 VND",Save up to 15% when you buy more,https://i.ebayimg.com/thumbs/images/g/Ok8AAOSwAANY7X11/s-l300.jpg,https://www.ebay.com/itm/265674605130?hash=item3ddb70c24a:g:Ok8AAOSwAANY7X11&amdata=enc%3AAQAIAAAAwGBWGxxLrKF%2BLh2lekTfdX%2FZafyfZp9yHGDuJBuoTltzqVqxMFwXHi1m4PjtZjxM1SkNuU6pYAb%2FOmMc5fhODOERKk2wzhNxz5%2FsTzVpNb21iHU1YwJwJkfs1sYLY1HO6%2B0hxBRDTHxd%2FDqzIaYKhyA%2FI6CoiXpk739nw3LGS73zncHxApfVTpkg9YhLW51hh0GYo4i6IVrxG3KiEs6hJNDKYoT6xbIKTkSLdAvS6W841nNghDw8wons0oNi1LNv4w%3D%3D%7Ctkp%3ABk9SR_LZ3oCNYg
Converse All Star High Tops Chuck Taylor WOMENS & MENS Canvas Trainers Shoes,New (Other),"720,213.79 VND to 937,685.35 VND",,https://i.ebayimg.com/thumbs/images/g/qqkAAOSwX4VkR0K1/s-l300.jpg,https://www.ebay.com/itm/314551370239?hash=item493cb901ff:g:qqkAAOSwX4VkR0K1&amdata=enc%3AAQAIAAAA4CfSj3H9cU9mGoO3AzUd5iZNVV900peJMrJo7rWMgzicwMIkacJAn7lbr91aBfgVA%2FHyjZg7fjxbrMH%2B6frwOg5B%2FdBGmkwZIap%2BQmH1OGjlgiOY0BmWqrf8a2jbLo1Jg1HSCW2U9HcUhgMy85hsSaiJ0oJCf7eSZqihp8AxflFtydVspJPBlUyHutnnZhGmABEEZCgVWHimX2bKDW4x0v2rFx010glbbwyjKXIUVuETywv3Ma8iwvMN2IXQKPGESF%2BCOh6hBDuHrwyyAGZAiiavVH0uNG9ougWStb7GMmN9%7Ctkp%3ABk9SR_LZ3oCNYg
Converse Unisex Chuck Taylor All Star Lugged 2.0 Platform Shoes A00871C White,Brand New,"1,265,116.28 VND to 1,352,093.02 VND",,https://i.ebayimg.com/thumbs/images/g/sZ0AAOSwCVNj5CIp/s-l300.jpg,https://www.ebay.com/itm/155399490138?epid=25056166161&hash=item242e880a5a:g:sZ0AAOSwCVNj5CIp&amdata=enc%3AAQAIAAAAwJIkJP4VGjw%2FXTPMx2BTSDB0KvpVjDl%2BriFNB81KnOVnbj3NJA9RPBAXCLtl%2FNH8UkaYvBufMHNGklg4ZS5mxbPWw62pBLIMQdiLXxzfSbQTZ7MieMZ0bCBPCKEdhRoQfQ2j7hZwS22n1sJQ566zBjcq08aGQaZ9mFzEBoDvumIIo0pKTZcbo5L6z4JcOC4%2FJIaNKuEDZSPc8fWEt1JdzNauGfeDyDknP5XnVfCB%2Bo5NiT%2BWkvA1e6Fk%2FG4jWQCE5w%3D%3D%7Ctkp%3ABk9SR_LZ3oCNYg
Converse Chuck Taylor All Star Mid Top Shoes Charcoal & Orange Junior Size 4 NEW,Brand New,"930,000.00 VND",,https://i.ebayimg.com/thumbs/images/g/8LEAAOSwOSpkdLqA/s-l300.jpg,https://www.ebay.com/itm/256092546876?hash=item3ba04e273c:g:8LEAAOSwOSpkdLqA&amdata=enc%3AAQAIAAAA4BlkQWDiiFjEL6XH3WnZY5k9EN0ZLq424hnhqYinO2%2F5N6KVWKPLvBdnfcqvyE2wEtujzTFfXyE4FbfmigqHZn8Jl%2BZkuMEqdZ%2BvHekrh7x8%2FNNBghlzWj01WU6RKM48Ku5YS9jxjmOGYBFmo722nZL29EZsFVWSIMj2ZONYjX2GkmYHBkEWFa9fyRo3Wdr%2B6mdT1PjzLykCDndp1OE5WoLUPRv9GQ1PUZ2jFQI258WPkgXJe7%2F2Oe5Q3rUUo5atUtcMKUlNpoUIRMNPlsUP8v1r6B6tt6VIyk%2Bac0piEjGc%7Ctkp%3ABk9SR_LZ3oCNYg
Converse Run Star Motion Low Water Droplets Green Men Unisex Casual A01175C,Brand New,"2,088,453.49 VND",,https://i.ebayimg.com/thumbs/images/g/5skAAOSwmolkM5FJ/s-l300.jpg,https://www.ebay.com/itm/185849966515?epid=7059409281&hash=item2b45856fb3:g:5skAAOSwmolkM5FJ&amdata=enc%3AAQAIAAAA4N65%2BMXQ3b4C%2Bf3NAEzxm5whYoraik9CWdSRU3NBm9Gjnv9h2kIT%2BBXZa9ncOGLf0XHj%2FqZHl0izjo19CxTh4E%2B%2FgcwOgYysU%2BhitTRqynaCDxjGlAYKaJNsY7DuMlyyjOvJ6rjt882%2F7NbdFWdfY8fb%2FJl%2BT7f8tSLB8Pe4qLuUN9PTYXk%2BBq%2FbwUw3%2BjeE3GCgN5c8YDoMleRGn06D0%2F0pA4z87Xx018mHXM19tDAlMXLRUCrWuym8HepPy7fBTF21%2BJkDw5Zc4cCQKtB0fS7HvtwuDmhMNhOkqOHomIM2%7Ctkp%3ABFBM8tnegI1i
Converse Chuck Taylor All Star 70 Hi 1970 Men Unisex Lifestyle Shoes Pick 1,Brand New,"1,860,232.56 VND to 2,674,186.05 VND",,https://i.ebayimg.com/thumbs/images/g/mxAAAOSw1RlieJvp/s-l300.jpg,https://www.ebay.com/itm/363511124051?hash=item54a2f39053:g:mxAAAOSw1RlieJvp&amdata=enc%3AAQAIAAAA4LxGnAT0kPBEeRG341P22SpkNnkGaBVAiruERzT6nnJ2Ph724M0pESkY6FPkfoy759YXT2G1VtBQmRkjZWzHGLDyI13UOVkffgJbJC9ZF5J%2FSp%2FelWUiuryfxZQj%2F1RABG8S0RbVX%2Ff8eZ7U0a8ivF%2FPOmOY7rmq7Ff8uChh1lcF1ckWOKZLipr7K%2BmlZadEDvMrO66uY5T6rEuhcYkls8Bh%2BsL0fQCo9IEMqHmkU%2F4ZxqFdTixo%2BykFEpuOBk6458Jt0sb1zfSReph1dCyZcv4j3VP5cUlsiRPe5q7N2sWW%7Ctkp%3ABFBM8tnegI1i
Converse Chuck Taylor All Star Hi High Men Unisex Classic Casual Shoes Pick 1,Brand New,"1,483,104.65 VND to 2,633,267.44 VND",,https://i.ebayimg.com/thumbs/images/g/zPMAAOSwEC9hX6zM/s-l300.jpg,https://www.ebay.com/itm/185094530699?hash=item2b187e668b:g:zPMAAOSwEC9hX6zM&amdata=enc%3AAQAIAAAA4OLvITtSy6PbgypAErsBtOI89%2FGu5UtDxNzpgPf8W2YOsXHCSj0ebFgT76FkFfnZ%2BHv7IDk93RArgg6igVxK%2BgDmMvrR%2BalYyoLN%2FPidxg4KZBfb1ocnpE5oDcQp1Uz00IxGzD2VF9xAP5THsNDf%2BZQoFsgO3rxj3K5f9AFuuDo1E7SoZgk3bYNmfpA%2B%2Bw4IwWp%2B0rSUxzTp25VLvziPr%2FgDzIDKworxAShT4hXbPu4z4K8KfHlxmH3uTo4xGJvBamFm8CpJ80jEVrc%2BOOYTk5jactbWQbzQBGl%2Fk2yrAe4H%7Ctkp%3ABFBM9NnegI1i
Converse Chuck Taylor All Star High Green,Brand New,"1,162,790.70 VND",,https://i.ebayimg.com/thumbs/images/g/tJ4AAOSwGK1kXTxd/s-l300.jpg,https://www.ebay.com/itm/374691614980?epid=25043971166&hash=item573d5c5104:g:tJ4AAOSwGK1kXTxd&amdata=enc%3AAQAIAAAAwLNC%2BlgbQhSiALh8T7qnm%2BvvOBPJdf9FfvvGnUnHYu4za%2BL%2Bjw1cY%2FhPtRvOd60ngl9yTIGyBjsfyZqDR61A9%2BfVIr%2B95lUQYodQgzSDWGg8vdLkigh0INmnd5TbT7VxKoxEJcU3lI2XevjWmhDWFv5%2BfPDW3b9Ht07tMX6L7HBp3zSxwG7jYQcOBy6e74BV9q3Xxtoy1vo5s3tF2NwgnxySZwFe%2FsAz%2B%2FnS5JTdASmsZ5sFUedlhxwHIZB7Pkt3oA%3D%3D%7Ctkp%3ABk9SR_TZ3oCNYg
Converse Chuck Taylor All Star Low Top Shoes - Optical White,Brand New,"1,277,906.98 VND",,https://i.ebayimg.com/thumbs/images/g/-rQAAOSwqBBj0bW3/s-l300.jpg,https://www.ebay.com/itm/155377646576?epid=22058286327&hash=item242d3abbf0:g:-rQAAOSwqBBj0bW3&amdata=enc%3AAQAIAAAAwKfSRs71xO7AUYVv%2BurxQm%2Br8Aq3PKs7Q76nnkXWT7%2FxonOoPJ%2BUxz%2FAMYbm59402VnrsBNwAkqtj1%2F45h2Xg82y2VDRNcazpOcdK1k0ki4nvoVW8pTkoMq8FOpFH65Ht2MVcFPbb4Lbr%2BlTJAU4le9KTKQKi%2FrtK%2B%2FIjCa1fP6dcGcVLF0a7GpAvcJNbxEFPfrL0GI0rrYYxZ5rWZFSe6MD2M4W6EFs%2B7t0XuQ8nisHqvNY%2Fn8%2FOBU%2FHRgmQbzymw%3D%3D%7Ctkp%3ABk9SR_TZ3oCNYg
Converse CHUCK TAYLOR All Star High Top Unisex Canvas Shoes Sneakers NEW,New (Other),"1,580,232.56 VND to 1,696,511.63 VND",,https://i.ebayimg.com/thumbs/images/g/vA4AAOSwBDRgS-8-/s-l300.jpg,https://www.ebay.com/itm/161940506094?hash=item25b46805ee:g:vA4AAOSwBDRgS-8-&amdata=enc%3AAQAIAAAAwKCC7d0ZGNsYCZI6ZUiOpPoByy8T%2BspS517jsXya2FJHDGEXHX%2Bega8O2RVbJVPumx1PTjLyDwnpUP3e%2BMr3OwaXKfQa0YyEHvxzhp0EmKML4QTM7MTOqdZNlAckNegygOHNlwRhsshp%2FBYJJonR5r7P3IyD29jUwrCSWagjU477H8wHjf0EVuYzhdv60tMjULYhdk%2BKfQ5%2FcDjL%2FOX1wdZq0k%2BW3Xa2QMplUJ8awhoajdaTStaIxbm3NujcOnayjQ%3D%3D%7Ctkp%3ABk9SR_TZ3oCNYg
Converse camouflage Men's UK 7 NIB,Brand New,"430,203.49 VND",,https://i.ebayimg.com/thumbs/images/g/JOsAAOSw4dBkPf2G/s-l300.jpg,https://www.ebay.com/itm/334883789508?hash=item4df8a11ac4:g:JOsAAOSw4dBkPf2G&amdata=enc%3AAQAIAAAA4ElCHzhIfn9Fo%2BLI3mmfvIc5DJmLs0%2FOIWYnDTcU2tNH%2BZetbJL1pi89cOJ%2BrGjINSpZeXOq9EUuQe7%2BLMynExvKgXAuuxdASC4VgRZ0zeoiNkt%2B7xN4VSrBaVtq7HbTIyA74Hnz2BaQO5ET%2FThHWnyLvxWFmRUW5pmjP4Tc6eKVH7N%2FiAJ3nrxtai1kt%2Fo6enDgNyOagW2SZkZc10qo1O2w60%2BTFQ8oJQjmDa%2BzOYeDUFNj8MDSzsS5Vqa7zcbIPC1RkqIEJZOIKFQ%2FUkxjQueH4E34rFa8oxWMIMjBdOhZ%7Ctkp%3ABk9SR_TZ3oCNYg
Converse Chuck Taylor High Street Hi Triple Black Mens Sneakers 149432F,Brand New,"1,580,232.56 VND",,https://i.ebayimg.com/thumbs/images/g/6JQAAOSwElJjPxbi/s-l300.jpg,https://www.ebay.com/itm/334584974511?hash=item4de6d18caf:g:6JQAAOSwElJjPxbi&amdata=enc%3AAQAIAAAAwDXW6oCd4MN6yhK%2BtimJ30cwfqs%2B1VWaQwYlYKVwkvr2zlPlGRPqFjEO7szEBSg3Z5iS%2FElb5Hay4UwymPh2xZLgtbHgmFnxpCts3kAV36x2YsUvGVhbbTPmzSsOCBVpN70bCXsti09s3YRyvPxA1H9AY3nexWT12rcSmr5biZg%2FphXpDKzF%2F8wVll4gHe8%2Bdb5F6LkLdmxQsp4BvyhO3DVVy6CQJL5sf5fOO1QjHc%2Ff5Kpt4pBDqZkPp6BvY9cFWQ%3D%3D%7Ctkp%3ABk9SR_TZ3oCNYg
Converse Chuck Taylor All Star Street Hi Unisex 153770C White/White Sneakers,Brand New,"1,302,325.58 VND",,https://i.ebayimg.com/thumbs/images/g/JdoAAOSw~epkYxA6/s-l300.jpg,https://www.ebay.com/itm/256077413701?hash=item3b9f673d45:g:JdoAAOSw~epkYxA6&amdata=enc%3AAQAIAAAA4DRNuPHdac9iANvXN8bwQRxkS96rhWpCpKOXxpQAXSi5u6NHY%2F2b%2F1MQHc%2BM9GWX7cWTi6nkbhWCGybjga0qvxWZlHpawyh8r0c2ScGZwuCVgjhXbM4GPprL2gwdPi4tGGyrglpH3ueEEpIIAAnJjDTvUKVZS28TDUL2DDi1cqlvQixKx09hW9NjMygQ1lLj6uK%2BvRavQSKMyc6DrLsRZ8phFoh20n41EJFzlOsoUlRB0dkxc9P%2F5Xn46PmiIKskGV0nSL2FdctgYwm%2Fwgbrzn6m9Lnx2TYnhC9cSKBkW5ef%7Ctkp%3ABk9SR_TZ3oCNYg
Converse Chuck Taylor All Star High Top Shoes - Black,Brand New,"1,277,906.98 VND to 1,394,186.05 VND",,https://i.ebayimg.com/thumbs/images/g/4zkAAOSwcl1j0Gl9/s-l300.jpg,https://www.ebay.com/itm/155376127067?epid=12043972756&hash=item242d238c5b:g:4zkAAOSwcl1j0Gl9&amdata=enc%3AAQAIAAAA4AXyLE7INphiF6pHWDBhy9N6EyrfvOS0F4lOlDoRFtP6loR8AvSvuWgWbX3I1eXEIm%2BSH7aA44fL5WO78KeI4%2FqH%2Fw45sTC%2FTGePmKJpbdVj3RzYWT2Yr951dY4dmSGG%2FXA9DL%2FXNfJRZAxFMRr3Ed7WslJcaJv6IQHx6w7VzQGVImLH62LZvpuqJPZtBImMx5Yw0EAPiokfSZW4iDgDaH0L9pqiw9Ang%2Btpy19gTPXerdvnXLgJ3JSio4VvJtRO5UHAl%2Bd8fdHw%2B%2BH2VWPWK%2BjAlzXZZf7Oc6knDgbAw%2Fps%7Ctkp%3ABk9SR_TZ3oCNYg
Converse Chuck Taylor All Star 70 Hi X JW Anderson Glitter Pack SAMPLE,New (Other),"1,744,186.05 VND",,https://i.ebayimg.com/thumbs/images/g/mC4AAOSw6Sxjdxk2/s-l300.jpg,https://www.ebay.com/itm/165784646500?epid=16043975286&hash=item269988f364:g:mC4AAOSw6Sxjdxk2&amdata=enc%3AAQAIAAAA4CGhKd8y7xoNgX7NuEjwnei7AMzfs9Q0ndFC%2BUj8t3Lo0XG6BT7aPw5RRlneGRBTqu%2F5D95woGuqNzbiVMfJ00kAMUF2K4m9PMtBHhSdAVfiq6Kl7HFnEsDBziU9t%2FxuXM8rsKd%2Bs0A3VrfiTyySXLJde%2BYLVkx5DcDMFA%2BCewbhBkq0nbSukpttpdqiQx1NS2hV5FlnGKw0sLVjtZ086%2BoOLA29RQRk%2BckDTD76%2BsQ41TtcgspBBZL%2FsXv%2B9Q6aoQ9KMssEmD%2BXFepOYVF8yt8fDupu864%2B1YmkHCBKQZE6%7Ctkp%3ABk9SR_bZ3oCNYg
Converse Men's Chuck Taylor All Star Gum Bottom Sneaker Black Canvas 146928C,Brand New,"1,023,255.81 VND to 1,279,069.77 VND",,https://i.ebayimg.com/thumbs/images/g/aUEAAOSwU75hKMtx/s-l300.jpg,https://www.ebay.com/itm/255110822364?epid=23044407256&hash=item3b65ca39dc:g:aUEAAOSwU75hKMtx&amdata=enc%3AAQAIAAAA4GN61GUIJMG5Lk9JAYlmugAlqk8KjYaPV1L5knoEEdd3IuLForzGkQIJRdXL%2BYNLojlG1VVekD2F65LUvybcMSGjuUR37TWtS%2Fb5El3OtO1Dam1lhW8lAlXIq9GelU%2B6ri37ziDdwLN8zqK8PvL%2BhgWyZBErvyiO9h3iCZ2aFRA43652T3BG5k45sbq0Xh8pLk69n2SxgzQD6bnBvcjhz4XauyvdzqxOrlIfdfGi1BVr40V27fsuuYPwhuf61nSeALoWIQvSohtAg9vxcOHBqDC0WV1RDXk1pumEdPyRUzLu%7Ctkp%3ABk9SR_bZ3oCNYg
Converse Shoe Art Graphic T-Shirt,Brand New,"185,813.95 VND to 556,046.51 VND",,https://i.ebayimg.com/thumbs/images/g/MqwAAOSw6ulkLTTl/s-l300.jpg,https://www.ebay.com/itm/304877083550?hash=item46fc171b9e:g:MqwAAOSw6ulkLTTl&amdata=enc%3AAQAIAAAA4GM9zfCanmKcmEIuzzTYCrTV8gDuSGTnVuwF5fhGAin6Z2ErPbPu2HKTCcDgVnPhtxhzwRaYQJylytOij8RZi7bpvMvqnyDqRjIrLa6GGuBAIiggJxt9Qn2ZSDmvSx810fStxX8rurde5YPCijdnPVrvdiBYaEioCDAR0NIMUbcwAbdUk5C42rPRVvWPTXbnlhLNbEJXkklWRVkRGjPcnWZocmsaMAtim5NHkRwdgT%2BdDZC%2F8GLE%2BlZ8pKt0mg0hJsMgIbJa28HWJ66zznubBB3hO9Rv4fo7If3WBlEg%2FkHt%7Ctkp%3ABk9SR_bZ3oCNYg
Converse Chuck Taylor All Star Unisex Shoes Run Star Hike Midnight 172362C,Brand New,"1,244,576.60 VND",,https://i.ebayimg.com/thumbs/images/g/hZQAAOSwABRiN1nC/s-l300.jpg,https://www.ebay.com/itm/393995582154?hash=item5bbbf77aca:g:hZQAAOSwABRiN1nC&amdata=enc%3AAQAIAAAA4HOVDAlciDUcHjO6pgNh6kQxsrrWS5Zpv3u2DVkM5olCjS4idT9VKtUkFD5iVIZ9Q8LAEPIB7NBiQyxHr0jdT%2FLSJ1CxfxZli41oetfG7en1Ceu7yAay50n0G%2Ft8QC0hfi3iZ63m61DXa4Ivmb66uQVO%2Fh3ETqXp6v%2BBJhRHBkWbOvVAefbBPTtgbDQ1pVXWLSAQ%2B%2Fe6kWzDV9DsElDGTVjeVv%2BzARlgs1l1%2By%2BGuRCezZsZ2e85cmYBd9nWnCO1mfBwdjhZp%2BJNCqYtcCmbRWSJdbP%2Fk5QOq%2B3kAacYyl1K%7Ctkp%3ABk9SR_bZ3oCNYg
Converse Womens Chuck 70 Striped Terry Cloth Hi Top Shoe Egret/Pink 572701C,Brand New,"1,288,372.09 VND to 1,488,372.09 VND",,https://i.ebayimg.com/thumbs/images/g/qxcAAOSwCJZj5qj6/s-l300.jpg,https://www.ebay.com/itm/155402580999?hash=item242eb73407:g:qxcAAOSwCJZj5qj6&amdata=enc%3AAQAIAAAAwE1gZdjmHLlXrN7se9tAlHLKDi0pcQerjnC221QlyGIdzneWkx6oAcQNnezcIiICKiyxRaXnBSL0PvjCWqSHXnU3dol4mcbAMDCZm6LW7zI%2BsPih%2BVX7BD5z870ijV7lUbkJvT6UY5FJ4Rltz9EqldyD8Ser4lhpsHwpYlf%2F8jKr8JBM6eN%2BwhpLnPUiJ14FhCb7oEhj2RWiPu81zWh8tV50l3OljTwhRYTF80LRfF5x22iKDjNipZQ9vJvwCbiyig%3D%3D%7Ctkp%3ABk9SR_bZ3oCNYg
